client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
7659,Samuel,Williams,64,Female,michael16@example.com,+1-944-625-1903x363,74421 Jessica Pass,Sullivanborough,Florida,49508,Retired,$30k–$60k,Joint,2023-07-21,4639,47,5767,Yes,22,3,2,Never,Credit Card;RRSP;TFSA;Mortgage,Yes,Yes,302355,No,0
7660,Linda,Rowland,59,Other,scott04@example.net,(480)256-1886x2077,395 Carly Track Apt. 701,Ernestville,Arizona,71299,Unemployed,$30k–$60k,Savings,2024-05-25,2889,7,38672,No,48,2,2,Daily,Mortgage;Credit Card,No,No,0,Yes,12419
7661,Robert,Ramirez,19,Male,jeffreydavis@example.org,(448)905-7500,2198 Williams Course,South Jeremyton,Alaska,56487,Retired,<$30k,Business,2021-06-18,5514,41,70864,No,40,5,0,Rarely,Mortgage;TFSA;RRSP,No,No,0,No,0
7662,Michael,Forbes,76,Other,thorton@example.com,001-326-683-6935,729 Carr Gateway Apt. 402,Heatherfort,Minnesota,51677,Retired,>$100k,Chequing,2019-03-22,3084,73,91438,Yes,30,3,0,Daily,TFSA;Credit Card;RRSP,Yes,Yes,356645,No,0
7663,Tonya,Davenport,37,Male,ayoung@example.com,347.674.7050x7484,67339 Alexander Center,Grahamshire,Nebraska,77285,Unemployed,$60k–$100k,Savings,2019-11-13,7758,17,1363,Yes,0,1,0,Never,TFSA;RRSP;Credit Card;Mortgage,No,No,0,Yes,8205
7664,Kathryn,Blair,50,Other,vjones@example.org,001-618-463-1706x9458,2187 Holmes Courts Suite 546,New Nicolehaven,Connecticut,68403,Employed,$60k–$100k,Joint,2018-05-02,3235,71,3298,Yes,82,3,0,Never,TFSA;Mortgage;Credit Card,No,No,0,Yes,21833
7665,Gregory,Hanson,53,Other,xlee@example.com,001-986-947-4535x9219,396 Best Point Suite 058,South Cassandra,South Dakota,64193,Unemployed,<$30k,Joint,2017-10-04,1697,23,38377,Yes,54,5,3,Weekly,RRSP;Mortgage;Credit Card,No,No,0,No,0
7666,Collin,Garner,71,Other,kristinduran@example.net,893.748.1976,0074 Samuel Branch Apt. 694,Mejialand,Minnesota,40140,Unemployed,<$30k,Business,2019-01-26,3990,32,41913,Yes,43,5,3,Rarely,Mortgage;RRSP,Yes,Yes,220556,No,0
7667,Autumn,Gordon,77,Female,udavis@example.net,(900)943-0986,922 Coleman Knolls,South Roger,Texas,84246,Unemployed,<$30k,Chequing,2020-10-30,2574,63,84870,No,77,0,3,Weekly,Mortgage;RRSP;TFSA,Yes,No,0,No,0
7668,Nicole,Norris,53,Male,michael25@example.net,(619)317-0981,4643 Michelle Passage Apt. 581,New Susan,Nevada,39220,Unemployed,$60k–$100k,Chequing,2020-03-17,3749,50,21644,Yes,57,0,1,Never,RRSP,Yes,Yes,116262,No,0
7669,Steven,Parker,71,Male,jordancox@example.net,814.415.1639x875,2155 Collins Loop,Walterport,Arizona,77275,Employed,$60k–$100k,Chequing,2018-05-05,8728,6,54294,No,60,3,3,Never,Mortgage;Credit Card,No,No,0,No,0
7670,Julie,Herring,33,Female,williamstimothy@example.net,4897776485,7147 Owens Knoll Suite 064,Rodriguezborough,Delaware,08351,Employed,>$100k,Chequing,2023-05-19,2332,65,8747,No,64,2,2,Rarely,RRSP;Mortgage,Yes,Yes,117537,Yes,53449
7671,Thomas,Haney,44,Female,kevin75@example.org,622.618.6534,7662 Hamilton Plaza Suite 196,East Theresaside,Alaska,09203,Unemployed,$60k–$100k,Joint,2018-12-24,3344,22,29219,Yes,51,0,1,Daily,RRSP,No,Yes,348925,No,0
7672,Heather,Butler,47,Other,robertsmith@example.com,(860)742-0587x323,4721 Nichols Motorway Apt. 944,Richardfort,Massachusetts,30974,Employed,<$30k,Business,2019-06-04,4613,36,65694,No,57,0,0,Weekly,RRSP,No,Yes,99047,No,0
7673,Stacie,Nicholson,21,Female,natalie04@example.org,846-681-1399x98202,7559 Smith Island,Lake Christina,Iowa,65938,Student,>$100k,Business,2023-01-20,8680,11,80559,Yes,5,3,3,Rarely,Mortgage;RRSP,Yes,Yes,479641,No,0
7674,Shawn,Cooper,46,Other,daughertyeric@example.net,001-818-728-6962x4271,3254 Maria Summit,Stevenberg,Texas,30200,Employed,$30k–$60k,Business,2019-10-15,539,23,37449,No,29,5,3,Never,RRSP;TFSA,Yes,Yes,258720,Yes,17010
7675,Shelly,Sparks,31,Other,ronald80@example.org,001-456-282-4967x05568,052 Natalie Shoal,South Michele,Maryland,61724,Unemployed,$60k–$100k,Savings,2023-05-14,3347,21,53345,Yes,24,5,0,Daily,Credit Card;Mortgage;TFSA,Yes,No,0,No,0
7676,Virginia,Hernandez,24,Other,sandra79@example.com,807-699-3901,42626 Rebecca Keys,East Monica,Virginia,46412,Employed,$30k–$60k,Chequing,2021-12-08,7595,79,56739,Yes,2,1,1,Rarely,RRSP,Yes,No,0,Yes,51140
7677,Emily,Rodriguez,71,Female,gavin87@example.org,(701)746-2630x294,18537 Parker Unions,New Davidhaven,Maryland,73992,Student,$30k–$60k,Savings,2024-12-29,1208,53,18116,Yes,80,4,1,Weekly,Mortgage;TFSA;RRSP;Credit Card,No,No,0,Yes,43341
7678,Sharon,Jackson,29,Male,jonesolivia@example.com,001-570-859-7228,4629 Jonathan Forks,Smithton,Virginia,05625,Retired,$60k–$100k,Business,2017-12-16,4136,26,68102,No,33,1,2,Daily,Mortgage;Credit Card;TFSA;RRSP,No,Yes,241211,Yes,7144
7679,Cynthia,Nguyen,65,Other,richardanderson@example.com,+1-521-742-9120x654,55874 Michael Fields,Billyborough,Massachusetts,43418,Student,$60k–$100k,Joint,2020-12-20,1811,28,40660,No,63,5,0,Rarely,TFSA;RRSP,No,No,0,No,0
7680,Michael,Payne,49,Female,jonesangel@example.org,907.603.5059,7133 Mueller Spring Apt. 458,New Jobury,Minnesota,02892,Student,>$100k,Business,2022-09-14,2185,11,5911,No,37,3,0,Weekly,TFSA,No,Yes,50531,No,0
7681,Sarah,Faulkner,52,Female,duncanbilly@example.com,(257)543-9658x502,67982 Andrea Ford Suite 340,West Randy,Nevada,78861,Employed,$30k–$60k,Savings,2023-10-20,4645,5,7865,No,90,3,2,Weekly,Credit Card;TFSA,No,No,0,No,0
7682,Adam,Baker,25,Male,wendy78@example.org,001-349-984-0144x7042,71197 Joshua View,Port Amandaborough,Kansas,02159,Retired,<$30k,Savings,2017-03-22,4384,92,61669,No,24,5,0,Weekly,Mortgage;RRSP;TFSA;Credit Card,Yes,No,0,Yes,40538
7683,Lisa,Hernandez,27,Male,elaine36@example.org,+1-538-344-5719x18433,69298 Peterson Hills,South Justinhaven,Indiana,69971,Employed,$30k–$60k,Joint,2019-11-30,1077,61,32736,No,21,3,0,Never,TFSA;Credit Card,No,Yes,351308,No,0
7684,Michael,Alvarez,76,Other,ramoseric@example.net,001-635-298-4205x66742,952 Meadows Row Apt. 859,Sheltonfort,North Dakota,03901,Retired,<$30k,Chequing,2023-11-03,6563,32,19003,Yes,23,1,0,Weekly,TFSA;Mortgage,Yes,Yes,154297,Yes,30411
7685,Daniel,Stein,44,Other,sarah49@example.org,+1-623-618-5703,438 Steve Bridge Apt. 256,Port Christopher,Kansas,43186,Student,>$100k,Joint,2021-05-28,717,66,88840,No,47,4,2,Daily,Mortgage,Yes,Yes,347280,Yes,82595
7686,Michael,Wilson,76,Female,cooksheena@example.com,(598)631-7599,70214 Hayes Mountain,Grayshire,Vermont,90463,Employed,>$100k,Business,2016-12-27,814,81,89674,No,47,0,0,Rarely,Mortgage,Yes,No,0,No,0
7687,Margaret,Savage,42,Other,erinsantana@example.net,990-714-1990x97753,9241 Emily Prairie Apt. 482,South Gabrielside,Virginia,93077,Student,>$100k,Savings,2018-08-19,4568,96,76838,Yes,80,1,0,Rarely,Mortgage;RRSP,No,No,0,Yes,61673
7688,Marc,Johnson,65,Female,swarren@example.net,248-581-9364x0590,61591 Williams Corners,Smithbury,Alaska,68360,Retired,>$100k,Chequing,2022-12-12,6597,43,73595,No,92,1,1,Weekly,TFSA;RRSP,Yes,Yes,87933,No,0
7689,Bethany,Moore,46,Female,kingrose@example.com,713.986.7403,6475 Mullins Orchard,North Alexis,Alabama,60118,Student,$60k–$100k,Joint,2017-12-30,810,48,66672,No,85,5,0,Rarely,TFSA;RRSP;Mortgage;Credit Card,Yes,Yes,185183,No,0
7690,Jennifer,Haynes,35,Female,trobinson@example.com,(346)398-2502x71962,88153 James Divide Suite 820,Lake Michelle,Connecticut,47439,Student,>$100k,Savings,2024-03-24,1771,25,56224,Yes,23,4,1,Weekly,TFSA;Credit Card;Mortgage,No,Yes,160794,No,0
7691,Dustin,Lee,63,Female,chris15@example.org,(516)674-6651,63284 Anthony Locks Apt. 008,Port Jared,Maryland,21069,Unemployed,$60k–$100k,Joint,2020-08-10,9656,68,93105,Yes,87,0,0,Daily,Mortgage;RRSP;Credit Card,No,Yes,306264,Yes,50691
7692,Alexander,Clark,76,Other,annrivera@example.com,253.282.5951,053 Baker Roads Apt. 509,South Jasonfort,Vermont,97600,Retired,$30k–$60k,Business,2023-10-26,9417,49,43943,No,62,2,2,Daily,RRSP;TFSA;Credit Card;Mortgage,No,Yes,448841,Yes,8935
7693,Misty,Cole,46,Male,bwoods@example.com,001-985-421-0445,115 Pamela Loop,Floresborough,North Carolina,77744,Employed,$30k–$60k,Joint,2021-05-26,2627,35,5385,Yes,83,4,3,Weekly,RRSP;Credit Card;Mortgage;TFSA,No,Yes,344279,Yes,13717
7694,Heather,Simpson,38,Male,stephenschristian@example.com,(677)351-5465,576 Denise Mountain Suite 000,South Johnview,Rhode Island,87097,Unemployed,$30k–$60k,Savings,2019-01-19,2027,78,70110,Yes,64,3,1,Daily,RRSP,Yes,No,0,No,0
7695,Michelle,Haas,43,Female,allison97@example.com,001-220-297-4341x597,58440 Hannah Road,Jasonview,Louisiana,11634,Employed,$30k–$60k,Business,2016-12-14,4562,35,14264,Yes,7,0,2,Daily,RRSP;Credit Card;Mortgage;TFSA,No,Yes,216690,No,0
7696,Justin,Gibson,41,Male,websterjulie@example.org,(828)686-2848x4247,9299 Susan Throughway,West Sethmouth,Alaska,81748,Employed,$60k–$100k,Savings,2020-02-11,6440,52,43732,Yes,81,5,3,Daily,TFSA;Credit Card;Mortgage;RRSP,Yes,Yes,36086,Yes,61543
7697,Jessica,Ray,76,Female,hoodheather@example.com,001-449-304-2132x29766,448 Justin Isle,North James,Mississippi,42307,Unemployed,<$30k,Chequing,2017-02-26,8392,67,30917,Yes,8,1,2,Daily,Credit Card;TFSA;Mortgage,No,Yes,382386,No,0
7698,Judy,Jordan,55,Male,thomaslam@example.org,846-489-8721,3695 Kenneth Extension Apt. 399,Martinville,Illinois,61787,Employed,<$30k,Chequing,2025-02-19,1418,23,36944,No,47,0,0,Rarely,Credit Card;RRSP,Yes,Yes,124643,No,0
7699,Edward,Mora,64,Other,robert74@example.com,+1-523-643-5870x308,5878 Dana Rest,Allenberg,Illinois,51753,Retired,<$30k,Chequing,2023-11-25,9967,85,37295,No,71,0,0,Never,Credit Card;RRSP,Yes,Yes,141166,Yes,58718
7700,Nicholas,Vargas,50,Other,adrianjackson@example.net,(789)722-9781x31005,98295 Shawn Manors,Christopherstad,Connecticut,81322,Unemployed,>$100k,Savings,2015-10-13,9006,98,22600,Yes,69,0,0,Weekly,Credit Card;TFSA,Yes,Yes,140135,No,0
7701,Veronica,Wilson,32,Female,jwhite@example.org,(634)942-7689,754 Miller Port Suite 824,Bradleyberg,Tennessee,88736,Retired,<$30k,Business,2021-01-21,2480,60,10209,No,70,4,3,Weekly,TFSA,Yes,No,0,No,0
7702,Keith,Green,46,Female,thendricks@example.org,+1-873-601-5655,8821 Sanders Path,New Christyfurt,Missouri,39543,Student,<$30k,Joint,2020-09-01,3455,47,36274,Yes,49,4,3,Never,Mortgage;TFSA;Credit Card,Yes,Yes,458762,No,0
7703,Andrew,Frank,46,Female,ogill@example.net,+1-844-933-7954x405,08537 Ashley Brook,South Matthew,Alabama,08406,Student,>$100k,Joint,2019-12-12,6248,44,19684,Yes,62,2,0,Rarely,Mortgage;Credit Card,No,Yes,304335,Yes,33720
7704,Anthony,Scott,43,Female,wanderson@example.com,001-797-749-5851x7612,985 Victor Junctions,Lake Christopher,Ohio,47299,Employed,$30k–$60k,Chequing,2021-07-16,3407,48,33033,No,95,3,0,Daily,Credit Card;RRSP;TFSA;Mortgage,No,No,0,No,0
7705,Elizabeth,Lang,52,Male,melissajohnson@example.net,(479)784-7484x2559,531 Amber Flats,West Chrisview,Hawaii,97838,Employed,>$100k,Business,2021-10-06,1776,6,98449,No,62,0,3,Weekly,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,148953,No,0
7706,Edwin,Hernandez,31,Other,jennifer06@example.net,(336)851-8561x4208,69740 Simpson Pass,East Carl,Massachusetts,95228,Employed,$30k–$60k,Savings,2020-08-21,3293,49,67454,Yes,70,1,3,Weekly,Credit Card;RRSP;TFSA;Mortgage,No,Yes,405790,No,0
7707,Nicholas,Brown,72,Female,zpearson@example.net,3767228503,957 Alicia Hills Suite 990,Bethside,Texas,43001,Retired,>$100k,Business,2024-08-25,4023,70,28246,No,76,0,0,Never,TFSA,No,Yes,459085,No,0
7708,Tyler,Henderson,36,Female,jasongeorge@example.com,655-423-9361x3578,49170 Lisa Locks Suite 339,Davisborough,New Mexico,80794,Unemployed,$60k–$100k,Chequing,2023-02-21,708,94,12814,No,11,0,0,Rarely,TFSA;Credit Card;RRSP;Mortgage,Yes,Yes,118140,Yes,34888
7709,Raymond,Mcdowell,25,Female,bryantmaxwell@example.net,411-260-8779,352 Moreno Key Suite 247,Fraziertown,California,62028,Student,>$100k,Savings,2015-08-29,4028,55,93302,No,62,2,1,Weekly,Mortgage,No,No,0,Yes,43439
7710,Jeffrey,Kaufman,73,Other,umayo@example.org,001-506-968-0919x36542,09417 Megan Trace,Lake Miguelside,Washington,51458,Student,>$100k,Joint,2019-06-03,6098,62,94118,No,72,3,0,Never,Mortgage;RRSP;TFSA,Yes,Yes,155110,No,0
7711,Jonathan,Barnes,22,Other,daviddowns@example.com,980.562.4815x8871,7431 Kelli Mall Suite 060,Geoffreychester,New Mexico,04704,Employed,$30k–$60k,Business,2023-12-29,8494,95,82317,Yes,95,3,2,Daily,RRSP;TFSA,Yes,No,0,No,0
7712,Cindy,Miller,28,Female,tyler61@example.net,892.638.2652x29302,95069 Petty Prairie Suite 854,Laurastad,Kentucky,42041,Unemployed,$30k–$60k,Business,2023-05-04,1091,100,74499,No,45,2,0,Daily,TFSA;Mortgage;RRSP;Credit Card,No,No,0,No,0
7713,Gregory,Andersen,28,Female,huangronald@example.net,+1-755-716-2914x7197,72838 Hernandez Rapid,Christopherview,South Dakota,85261,Retired,$60k–$100k,Chequing,2020-04-04,5747,95,50579,No,33,2,1,Rarely,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,No,0
7714,Madeline,Sosa,34,Other,janice91@example.com,810-756-7944x122,50122 Chase Village,Coxport,Arizona,58922,Employed,<$30k,Chequing,2024-06-28,9579,34,74459,Yes,55,0,3,Rarely,TFSA;Mortgage;Credit Card,Yes,Yes,472907,Yes,17386
7715,Anthony,Morrison,41,Other,lclements@example.net,001-329-457-6832x58786,435 Colleen Drives,Mollyview,Pennsylvania,34618,Student,$30k–$60k,Joint,2022-11-15,4033,21,91834,Yes,14,1,2,Rarely,Credit Card;Mortgage;TFSA,Yes,Yes,130039,No,0
7716,Brenda,Mcintyre,37,Female,wmarks@example.org,001-911-489-6959x95669,82152 Thomas Squares,Angelicahaven,Colorado,06904,Retired,>$100k,Chequing,2018-02-17,1388,71,86059,Yes,10,5,3,Weekly,Mortgage;RRSP,Yes,No,0,No,0
7717,Raymond,Baker,21,Male,jamescook@example.org,8208895330,2275 Woods Ports,Frankville,Montana,08371,Student,<$30k,Business,2020-12-22,6401,68,62719,No,71,4,3,Never,Credit Card;Mortgage;TFSA,No,No,0,No,0
7718,Robert,Clark,39,Male,amyvasquez@example.com,+1-339-658-9033x9692,6398 Oliver Light Suite 198,Mosstown,Utah,01468,Unemployed,$60k–$100k,Business,2020-08-07,5487,10,97567,Yes,80,4,0,Rarely,Mortgage;RRSP;TFSA;Credit Card,No,No,0,No,0
7719,Daniel,Garcia,40,Male,jvaughn@example.net,+1-352-493-3098x886,88421 Dillon Creek Apt. 873,Josebury,Idaho,79483,Retired,>$100k,Business,2020-09-25,2538,64,72285,Yes,76,4,2,Never,Credit Card;Mortgage;TFSA,Yes,No,0,Yes,70005
7720,Joshua,Miller,62,Male,karen87@example.com,224-745-8547x4876,84997 Wright Forge Suite 620,West Richardmouth,Arkansas,38441,Employed,$60k–$100k,Savings,2022-04-30,8816,62,12940,Yes,46,4,0,Daily,RRSP;Credit Card;TFSA,No,Yes,55774,Yes,32910
7721,Melissa,Castillo,76,Male,rachaelowens@example.com,+1-445-570-9926x80988,44616 Walsh Wall Apt. 562,New Krystalshire,Oregon,83649,Employed,<$30k,Joint,2019-01-12,1946,23,22255,Yes,61,3,3,Weekly,RRSP;TFSA,No,Yes,370913,Yes,74487
7722,Vanessa,Brown,27,Female,bensonadam@example.org,+1-492-826-9806x8103,9092 Perez Manor,Port Mitchell,Washington,82040,Student,$60k–$100k,Joint,2019-01-01,3099,94,73958,No,87,0,0,Weekly,Credit Card;TFSA,No,No,0,No,0
7723,Rhonda,Wu,61,Female,jennifer51@example.com,001-488-638-4147x5459,72416 Allen Pine Apt. 466,Lake Ashleyfort,Louisiana,92492,Student,$60k–$100k,Joint,2024-01-29,9620,43,99197,No,35,3,3,Never,RRSP;TFSA;Mortgage;Credit Card,Yes,Yes,371431,No,0
7724,James,Howard,21,Male,schaeferchristopher@example.net,377-965-6833x910,4553 Bennett Creek,East Garyhaven,Minnesota,90955,Employed,$30k–$60k,Chequing,2022-09-25,4095,45,64768,No,95,2,0,Never,RRSP;Mortgage;TFSA,No,Yes,31670,Yes,77465
7725,Steven,Turner,57,Male,michele60@example.net,+1-643-321-0033x94060,34814 Bridget Way,Maryberg,New Mexico,69738,Student,>$100k,Joint,2018-07-18,2490,96,14917,No,10,1,0,Weekly,RRSP,No,Yes,287740,No,0
7726,Jacob,Miller,26,Other,jevans@example.com,535-734-3402x2058,45630 Watts Springs Suite 294,South Ashley,Nebraska,86264,Employed,$60k–$100k,Chequing,2018-06-14,3266,90,70006,Yes,35,5,0,Daily,Credit Card;Mortgage,No,Yes,382677,No,0
7727,Julie,Lara,25,Other,randy04@example.com,001-997-860-4062x7894,355 Grace Crescent Apt. 838,Johnsonchester,Minnesota,38111,Unemployed,<$30k,Business,2017-12-30,9006,56,79604,No,84,3,3,Never,Mortgage,Yes,Yes,452748,Yes,75889
7728,Elizabeth,Lindsey,50,Female,djackson@example.net,(322)915-3236x91608,5150 Ward Trail Suite 084,West Jeffrey,New York,88289,Employed,$60k–$100k,Business,2024-11-23,4189,59,5192,Yes,15,3,2,Weekly,TFSA;Mortgage;Credit Card,No,No,0,Yes,69831
7729,Kelly,Morris,26,Male,ramoscraig@example.com,(949)506-2537x434,8213 Breanna Course Apt. 398,West Randy,Rhode Island,50936,Student,>$100k,Savings,2023-03-15,2164,32,65647,No,76,4,0,Daily,Mortgage,No,Yes,343727,Yes,62006
7730,Cameron,Owens,43,Other,justin11@example.com,(219)410-5626,14067 Mathew Grove,South Jason,Texas,69223,Retired,$30k–$60k,Joint,2017-05-29,6463,67,57515,Yes,86,3,1,Never,Credit Card;RRSP,Yes,No,0,No,0
7731,Scott,Griffin,53,Female,rwest@example.org,788.272.8528x1427,14779 James Estate Suite 279,New Amy,New Hampshire,77046,Retired,$60k–$100k,Savings,2019-02-18,8492,54,43682,Yes,67,1,0,Never,RRSP;Credit Card;Mortgage;TFSA,No,Yes,463309,Yes,70575
7732,Kimberly,Taylor,38,Male,markthompson@example.net,(788)998-9676x934,3922 Kayla Greens,Millerview,South Dakota,16731,Employed,<$30k,Savings,2020-04-12,8038,10,46382,No,31,3,1,Weekly,TFSA;Credit Card;Mortgage;RRSP,No,No,0,Yes,88869
7733,Joshua,Walters,72,Other,kellygonzalez@example.org,768.236.2302x204,96450 Anthony Plaza,New Ryanfurt,Kansas,44872,Retired,<$30k,Business,2016-01-09,4892,70,80208,No,7,5,1,Never,Credit Card;TFSA,No,No,0,No,0
7734,Stephanie,Hernandez,50,Other,buckleybruce@example.org,705.488.3190,3994 Campbell Crest Apt. 017,East Wesley,North Carolina,85699,Employed,>$100k,Savings,2018-07-11,4772,86,4135,Yes,80,2,3,Rarely,Credit Card,Yes,No,0,No,0
7735,Molly,Reed,41,Female,bishopelizabeth@example.com,+1-324-578-1893x8264,1619 Kenneth Haven,East James,Nevada,93042,Retired,$30k–$60k,Chequing,2025-04-10,4404,63,29145,Yes,13,5,1,Rarely,Credit Card;RRSP;TFSA;Mortgage,No,Yes,137142,Yes,12311
7736,Brent,Rice,20,Female,waltergonzalez@example.com,6509542821,9361 Shannon Meadow,Port Kaylachester,Delaware,49018,Unemployed,$60k–$100k,Joint,2023-04-08,7228,27,56312,No,37,3,0,Daily,RRSP,No,Yes,270782,No,0
7737,Maria,Edwards,62,Male,sharon56@example.org,001-976-222-0532x87877,8738 Michael Trace Apt. 162,West Margaretbury,Hawaii,98532,Retired,$60k–$100k,Savings,2024-08-25,6931,72,86350,Yes,14,0,0,Weekly,Mortgage;RRSP;Credit Card;TFSA,Yes,No,0,No,0
7738,Jennifer,Long,27,Other,williamsgregory@example.org,376-910-6671x413,755 Lisa Plains,Lindafort,Delaware,31452,Unemployed,$30k–$60k,Chequing,2020-09-26,4569,47,34049,Yes,61,4,3,Rarely,TFSA;Mortgage;RRSP;Credit Card,No,No,0,No,0
7739,Michael,Clayton,74,Female,michelleparsons@example.net,721.966.9132x20825,0486 Danielle Landing,South Natalieside,Rhode Island,45256,Unemployed,<$30k,Chequing,2024-06-21,1474,63,98439,No,99,3,2,Daily,TFSA,Yes,No,0,No,0
7740,David,Nelson,51,Male,jshaw@example.com,8736148649,8727 Jessica Trafficway,Lake Richardport,Illinois,07095,Retired,>$100k,Business,2021-12-10,3805,8,19721,No,90,1,0,Daily,RRSP;Mortgage,No,Yes,241193,Yes,31482
7741,Katherine,Perez,56,Other,amoran@example.net,001-839-347-9724x32998,03926 Justin Haven Suite 025,Lake Davidshire,Missouri,59678,Student,$60k–$100k,Savings,2021-12-31,8760,73,98646,No,56,2,1,Rarely,Credit Card;RRSP;TFSA,Yes,Yes,21281,No,0
7742,Kyle,Gordon,20,Male,whanson@example.com,411.413.9601x394,01822 Estrada Loaf Suite 288,Rodriguezmouth,Florida,33794,Employed,>$100k,Savings,2019-10-17,1528,50,16364,Yes,79,3,3,Never,Mortgage;TFSA,No,Yes,269778,Yes,14396
7743,Joshua,Decker,24,Other,robert85@example.net,445-775-5551x90340,5099 Matthews Centers,Wendyside,Idaho,19022,Unemployed,$60k–$100k,Business,2016-09-14,7750,8,13608,Yes,99,4,3,Daily,Credit Card;TFSA;Mortgage,Yes,Yes,428837,No,0
7744,Mark,Cobb,29,Female,michael94@example.org,+1-552-699-8183x72039,17589 Craig Parkways Apt. 927,Hughesville,Idaho,28376,Employed,>$100k,Joint,2018-06-07,4405,60,68483,Yes,90,3,1,Daily,RRSP;Credit Card;TFSA,Yes,No,0,Yes,80267
7745,Gary,Lopez,28,Other,efranklin@example.org,(845)430-1615x226,0792 John Row,Jasonmouth,South Carolina,24459,Unemployed,$30k–$60k,Savings,2017-11-22,5965,90,52371,Yes,18,2,0,Never,Mortgage;TFSA;RRSP,No,No,0,Yes,69651
7746,Patrick,Henderson,33,Other,matthew55@example.net,486-452-8698x4379,6555 Anderson Unions Suite 212,Brianborough,Illinois,61952,Employed,$30k–$60k,Savings,2017-03-17,1303,47,48440,Yes,18,2,3,Daily,RRSP;Credit Card,No,Yes,15353,Yes,89699
7747,Alicia,Taylor,78,Other,cunninghamdennis@example.org,3003148405,673 Mann Mountains Suite 535,Smithmouth,Georgia,57219,Retired,>$100k,Savings,2016-06-10,8232,12,28396,Yes,47,0,1,Weekly,TFSA;Mortgage;Credit Card,No,No,0,No,0
7748,Michael,Holland,51,Female,alvin37@example.org,220-927-5900x642,554 Lawrence Pines,North Anthony,West Virginia,05682,Employed,$30k–$60k,Joint,2019-10-03,4444,100,68385,Yes,19,2,1,Never,RRSP,Yes,No,0,No,0
7749,Jeffrey,Coleman,26,Male,barbara25@example.org,3353907676,84614 Jesse Landing,Stevenland,Hawaii,99928,Retired,$60k–$100k,Chequing,2018-07-05,7914,72,41928,Yes,46,0,0,Daily,Credit Card;RRSP,Yes,Yes,334583,Yes,36595
7750,Daniel,Calderon,37,Female,adam86@example.net,382-870-5260,194 Patricia Circle Apt. 098,New Isaiahbury,Mississippi,64418,Unemployed,<$30k,Savings,2024-11-04,9584,97,26121,No,59,2,3,Weekly,Credit Card;RRSP,No,No,0,Yes,16348
7751,Peter,Giles,47,Other,tonyasnow@example.net,(791)352-0463,57091 Holmes Drives Apt. 401,Lake Christopherside,Hawaii,25393,Student,$60k–$100k,Business,2019-06-03,4829,63,68890,Yes,69,5,0,Rarely,Mortgage;TFSA;Credit Card,No,Yes,376188,No,0
7752,Ashley,Delgado,64,Other,fwalker@example.net,(252)296-8354,04826 Benjamin Plain Apt. 363,Port Melissa,Hawaii,24460,Employed,$60k–$100k,Chequing,2016-10-31,9466,84,84122,Yes,12,0,0,Never,TFSA;RRSP,Yes,Yes,494581,Yes,79335
7753,Rachel,Booker,26,Female,robin02@example.org,+1-501-322-4176x940,0578 Jenna Stravenue,West Richard,California,16702,Retired,<$30k,Business,2019-04-09,4667,46,32426,No,39,3,3,Daily,RRSP;Mortgage;Credit Card,No,No,0,No,0
7754,Becky,Hansen,76,Other,mitchell85@example.net,+1-364-541-3269x7374,956 Samantha Corners,East Brian,Hawaii,81961,Employed,>$100k,Savings,2023-08-26,885,81,74411,No,61,5,3,Daily,RRSP,No,No,0,Yes,90498
7755,Ashley,Hamilton,73,Other,connercynthia@example.org,001-283-844-7198,99118 Smith Underpass Suite 559,Williamhaven,Maine,09445,Retired,<$30k,Savings,2020-06-02,5491,90,31156,No,29,3,0,Rarely,Mortgage;RRSP,Yes,Yes,349480,Yes,41111
7756,Amber,Dunn,77,Female,ashleysellers@example.net,+1-958-392-0302x7898,420 Foster Station,Toddfurt,Georgia,95968,Student,$30k–$60k,Savings,2016-04-29,5296,56,54595,No,29,2,2,Never,Credit Card;TFSA,Yes,No,0,Yes,89202
7757,Michelle,Willis,37,Other,mark66@example.org,828.573.3817x786,162 Denise Crest Apt. 392,Stephanieberg,Pennsylvania,75715,Unemployed,$30k–$60k,Savings,2022-05-14,9801,18,25529,No,40,0,2,Rarely,RRSP;TFSA,No,Yes,427440,No,0
7758,Jose,Walker,37,Other,nwillis@example.org,001-815-848-0105,1935 Russell Walks Suite 478,Lake Zachary,Oklahoma,15399,Student,$60k–$100k,Business,2016-01-22,2130,56,73543,No,39,1,3,Daily,RRSP,Yes,Yes,456142,Yes,97940
7759,Andrew,Martin,61,Female,michaelmaddox@example.org,(650)935-9046x95447,703 Jeremiah Estates Suite 148,Powellshire,Minnesota,95029,Employed,>$100k,Savings,2023-08-06,6104,92,25617,Yes,51,1,1,Weekly,Mortgage;RRSP;TFSA,No,Yes,155920,No,0
