client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
6778,Annette,Martinez,78,Male,Josephstafford@Example.Com,790-509-2254X94152,51816 Wheeler Unions Suite 268,Lake Katherine,Quebec,69073,Employed,>$100K,Chequing,2017-10-25,9952,32,37325,No,76,1,0,Never,Tfsa;Rrsp,Yes,No,0,No,0
6779,Danielle,Cross,32,Female,John27@Example.Com,(272)435-7274,55592 Vaughn Way Suite 032,Jamesville,Saskatchewan,97217,Retired,>$100K,Savings,2023-10-09,8414,59,21239,Yes,22,3,1,Never,Credit Card,Yes,Yes,18514,Yes,13963
6780,Jason,Kelley,20,Other,Grace00@Example.Org,7302977374,128 Rasmussen Coves Apt. 212,Moralesburgh,British Columbia,44911,Employed,$30K–$60K,Business,2022-04-27,9175,23,68654,No,3,0,2,Weekly,Mortgage;Credit Card;Tfsa;Rrsp,Yes,Yes,261767,Yes,21985
6781,Kevin,Allen,64,Male,Zwhitehead@Example.Com,(882)679-7016,203 Tonya Villages,Freemanside,Newfoundland And Labrador,66643,Retired,$30K–$60K,Joint,2019-11-30,743,10,7761,Yes,56,3,2,Rarely,Credit Card;Tfsa;Rrsp;Mortgage,Yes,Yes,377835,No,0
6782,Jose,Wade,33,Other,Gvance@Example.Net,964-657-7009X0703,41749 Michael Views Suite 328,Lake Keithport,Quebec,51143,Student,<$30K,Chequing,2017-05-11,6648,6,90786,No,12,0,2,Rarely,Rrsp,No,No,0,No,0
6783,Tonya,Johnson,25,Other,Qglenn@Example.Com,366-249-5634,6250 Brandon Land Suite 536,South William,Alberta,17204,Employed,<$30K,Joint,2017-02-21,8671,15,5038,No,38,5,1,Never,Rrsp;Mortgage;Tfsa;Credit Card,Yes,No,0,No,0
6784,Patricia,Gilbert,70,Female,Osmith@Example.Com,815.222.0142X232,32795 Mariah Inlet Suite 226,Martinview,Ontario,72758,Student,>$100K,Joint,2023-06-07,1302,47,34187,No,63,1,1,Never,Credit Card;Tfsa,No,No,0,No,0
6785,Charles,Hopkins,42,Female,Victoriajoseph@Example.Com,(617)270-8935,763 Hartman Inlet,Katelynmouth,Alberta,36162,Employed,>$100K,Chequing,2024-05-18,3784,15,75411,No,59,5,1,Weekly,Tfsa;Credit Card;Mortgage;Rrsp,Yes,Yes,384076,Yes,37810
6786,Sandra,Johnson,76,Male,Phillipsgail@Example.Com,+1-653-779-0078X31983,9653 Andrew Centers,Lake Christine,Ontario,52806,Unemployed,$60K–$100K,Savings,2023-10-12,7869,34,63000,No,25,2,3,Daily,Credit Card;Rrsp,Yes,No,0,No,0
6787,Walter,Koch,29,Female,Connielane@Example.Org,+1-611-435-9290X023,299 Patel Key,Port Jonathanmouth,Ontario,62714,Student,$60K–$100K,Chequing,2020-07-03,7884,63,76819,No,84,0,0,Daily,Mortgage;Credit Card,Yes,Yes,58284,No,0
6788,Brittney,Hernandez,36,Male,Parksomar@Example.Net,370-915-9508X0652,8683 Christina Hills,New Henryview,British Columbia,16802,Employed,>$100K,Chequing,2023-05-31,7517,77,68003,No,17,0,0,Rarely,Credit Card,Yes,Yes,437669,Yes,32910
6789,Glenda,Brown,29,Female,Martinezdaniel@Example.Net,+1-704-896-2969X141,17011 Watkins Crescent Apt. 006,Jeremytown,Ontario,80675,Retired,>$100K,Chequing,2016-11-12,4232,33,2200,Yes,1,3,3,Weekly,Tfsa,Yes,Yes,480589,No,0
6790,Jennifer,Johnston,80,Female,Hoffmanthomas@Example.Com,889.552.7712X9796,5740 William Forge,East Debra,Ontario,74057,Retired,$60K–$100K,Joint,2023-07-27,1271,93,8546,Yes,100,4,3,Weekly,Mortgage;Credit Card;Tfsa;Rrsp,Yes,No,0,No,0
6791,William,Jones,32,Male,Burnettkristy@Example.Org,523-357-4818,4959 Laura Overpass,East Terri,Manitoba,49892,Employed,$30K–$60K,Savings,2022-06-24,2455,26,30133,Yes,30,1,2,Rarely,Tfsa;Credit Card;Mortgage;Rrsp,Yes,No,0,Yes,80719
6792,Mary,Roberts,21,Female,Ayalagary@Example.Org,001-981-786-7349,580 Abigail Lake,East Michaelberg,British Columbia,36083,Employed,<$30K,Savings,2023-08-31,4037,54,34641,Yes,58,3,1,Never,Credit Card;Tfsa,Yes,Yes,393869,Yes,34336
6793,Erin,Steele,51,Other,Briangarcia@Example.Org,4947894875,8018 Jamie Trail,North Josephville,Ontario,5115,Student,$30K–$60K,Savings,2020-03-11,779,36,14745,Yes,69,1,0,Rarely,Credit Card;Mortgage;Tfsa;Rrsp,No,No,0,No,0
6794,Richard,Schmidt,49,Female,Markstewart@Example.Org,488-806-7652X5003,62167 Joseph Streets Suite 892,Lozanochester,Prince Edward Island,47389,Student,$30K–$60K,Savings,2020-05-09,621,95,42550,No,5,0,3,Rarely,Credit Card;Mortgage;Rrsp,Yes,No,0,Yes,38252
6795,Keith,Williams,21,Female,Amoore@Example.Com,(324)636-4102X921,61608 Green Harbors,Lake Mindy,British Columbia,23681,Employed,$60K–$100K,Chequing,2018-12-06,9641,7,47484,No,16,2,0,Never,Rrsp;Tfsa;Mortgage,No,No,0,Yes,37970
6796,Kirk,Parks,41,Female,Colemichael@Example.Org,+1-947-397-2218,221 Nguyen Prairie,Lake Baileymouth,British Columbia,41408,Employed,$30K–$60K,Chequing,2019-08-14,5662,78,46437,Yes,27,3,1,Rarely,Mortgage;Rrsp,No,No,0,Yes,8889
6797,Victoria,Flynn,53,Male,Masongregory@Example.Net,+1-590-434-5315X5115,90961 Murphy Mall Apt. 666,Lake Amber,Alberta,74610,Retired,<$30K,Savings,2015-12-01,4585,84,31799,Yes,16,2,1,Never,Mortgage;Rrsp;Tfsa;Credit Card,No,No,0,Yes,60824
6798,Mary,Richardson,29,Female,Cmercado@Example.Com,521.863.4632,76606 Nelson Summit,South Michael,Ontario,12515,Employed,>$100K,Joint,2022-07-02,7682,48,43090,No,27,4,1,Weekly,Rrsp,No,No,0,No,0
6799,James,White,44,Female,Karen38@Example.Net,001-311-521-7927,48297 Melanie Garden,Ryanmouth,Manitoba,28852,Employed,>$100K,Chequing,2017-12-12,2208,6,1874,Yes,30,4,2,Never,Tfsa;Rrsp,Yes,No,0,Yes,94126
6800,Latoya,Paul,47,Female,Gpayne@Example.Net,819-213-7593X8012,446 Bryan Trace,Lake Mariehaven,Ontario,29471,Unemployed,$60K–$100K,Chequing,2017-02-25,2502,83,5432,Yes,84,5,0,Weekly,Credit Card;Tfsa,Yes,Yes,30229,No,0
6801,Linda,Bell,43,Female,Nriley@Example.Com,(434)885-5423X1084,450 Castaneda Track Apt. 956,West Jennifer,Ontario,33883,Student,$30K–$60K,Chequing,2019-07-25,2250,19,81034,Yes,5,1,0,Never,Tfsa;Credit Card;Mortgage;Rrsp,No,Yes,15574,No,0
6802,Michael,Lucas,63,Other,Patriciaconley@Example.Net,564.994.2408X258,708 Carlson Lock,Carolyntown,British Columbia,19732,Unemployed,<$30K,Joint,2023-04-11,3791,44,85997,Yes,89,4,1,Rarely,Tfsa;Credit Card,No,Yes,243689,Yes,93752
6803,Jeffrey,Cummings,29,Other,Douglasmccullough@Example.Net,6628757818,8664 Smith Crescent,New Teresahaven,British Columbia,28744,Retired,$30K–$60K,Chequing,2019-07-16,1420,48,12345,Yes,8,5,3,Never,Credit Card,No,No,0,Yes,52976
6804,Rebecca,Walker,18,Male,Coxkatie@Example.Com,+1-255-690-8635X3914,63352 April Views,Rhodesmouth,Nova Scotia,52565,Student,$60K–$100K,Joint,2022-06-13,6399,52,5197,Yes,13,3,2,Daily,Tfsa;Rrsp,No,No,0,No,0
6805,Allison,Russell,29,Other,Xsantos@Example.Com,686.332.4065X092,641 Douglas Way Suite 902,Kennethburgh,Ontario,978,Employed,<$30K,Joint,2015-07-29,9733,89,43094,No,26,4,3,Rarely,Credit Card;Mortgage;Rrsp,Yes,Yes,222113,No,0
6806,Cassie,Robles,64,Male,Stephanie38@Example.Net,+1-518-601-4319,44503 Amy Route Suite 583,Joannburgh,Ontario,47443,Retired,>$100K,Chequing,2017-05-19,4647,25,67264,Yes,46,1,0,Rarely,Credit Card;Rrsp;Mortgage;Tfsa,Yes,No,0,Yes,22138
6807,Sharon,Flores,58,Female,Sydneymacdonald@Example.Org,001-733-512-6578,5627 Strickland Forks,Lake Natasha,Ontario,84249,Retired,>$100K,Savings,2018-05-04,8522,35,90651,No,52,3,3,Rarely,Mortgage;Rrsp;Credit Card,No,No,0,No,0
6808,Rachel,Austin,64,Female,Tommy91@Example.Net,(449)411-1564X8783,23115 Steven Fields,Sotochester,Ontario,72735,Retired,<$30K,Chequing,2023-12-05,3684,30,98531,Yes,59,1,3,Rarely,Tfsa,No,Yes,292839,No,0
6809,Jill,Hill,26,Other,Lcole@Example.Com,001-736-272-5896X344,03681 Julie Squares Apt. 925,New Julia,Ontario,66388,Student,>$100K,Joint,2020-12-22,3473,39,20281,Yes,58,1,3,Weekly,Rrsp;Tfsa;Credit Card;Mortgage,No,No,0,Yes,45953
6810,Jerome,Nash,34,Female,Ofreeman@Example.Com,(848)765-9697X13530,0637 Davis Rapids Suite 861,Annaborough,British Columbia,95450,Unemployed,$30K–$60K,Chequing,2024-07-16,9473,58,72893,Yes,4,0,3,Rarely,Credit Card;Tfsa;Mortgage,Yes,Yes,331081,Yes,74704
6811,Nicole,Davis,55,Female,Joshua85@Example.Net,415-574-5918X3243,4777 Martinez Prairie Suite 825,Michaelbury,Ontario,32529,Employed,<$30K,Chequing,2022-06-09,4758,39,40548,Yes,67,2,1,Weekly,Rrsp;Mortgage;Tfsa;Credit Card,Yes,Yes,377090,No,0
6812,Matthew,Robertson,21,Other,Angelabrooks@Example.Com,847.911.7420X13940,284 James Flat Apt. 327,South Jamiefurt,British Columbia,34718,Retired,>$100K,Chequing,2024-12-19,6843,54,21616,Yes,76,2,2,Daily,Mortgage;Credit Card;Tfsa,Yes,No,0,Yes,70470
6813,Nicole,Campbell,71,Male,Daviscarl@Example.Net,(344)472-3833X54596,3679 Kyle Extensions,South Donaldfurt,Quebec,73986,Retired,<$30K,Joint,2018-01-13,4376,50,1854,No,58,5,0,Daily,Mortgage;Credit Card,Yes,No,0,No,0
6814,Brian,Tucker,29,Male,Noblecory@Example.Net,001-745-378-7241X563,9693 Carr Lodge Apt. 533,Port Arthur,British Columbia,79407,Retired,<$30K,Savings,2016-01-02,3166,71,44881,Yes,62,3,0,Rarely,Tfsa;Rrsp;Mortgage;Credit Card,No,No,0,No,0
6815,Thomas,Richmond,38,Female,Trujilloelizabeth@Example.Com,(863)837-6424X315,93094 Gonzalez Tunnel Apt. 606,Micheleberg,Ontario,33106,Student,$60K–$100K,Savings,2021-01-30,4862,87,51088,Yes,6,4,2,Never,Tfsa;Rrsp;Credit Card;Mortgage,Yes,Yes,86912,No,0
6816,James,Schmidt,23,Other,Mary74@Example.Org,609-662-0745,6356 Logan Dale,North Stephanie,Ontario,51048,Retired,>$100K,Savings,2015-12-25,4398,51,54923,Yes,26,4,0,Rarely,Credit Card;Rrsp,Yes,Yes,15492,Yes,46383
6817,Thomas,Bond,77,Male,Jessicalarson@Example.Net,918.279.8269X05748,6993 Brown Shoals,Mollymouth,Ontario,48950,Student,$60K–$100K,Chequing,2017-11-22,1374,19,78945,Yes,6,3,0,Daily,Tfsa;Credit Card;Mortgage,Yes,No,0,Yes,30247
6818,David,Howard,52,Male,Stonemaria@Example.Com,(961)971-6315,21154 Hall Keys,Sandovalburgh,Saskatchewan,25141,Employed,>$100K,Chequing,2017-02-04,1577,92,75444,Yes,8,5,3,Weekly,Tfsa;Credit Card,Yes,Yes,382596,No,0
6819,Kevin,Soto,42,Female,Hopkinsrandall@Example.Com,001-689-717-7705X7819,0630 Barnes Alley Suite 347,Saraland,Quebec,17690,Student,$60K–$100K,Chequing,2018-01-06,8549,27,24202,Yes,27,1,1,Daily,Credit Card,No,No,0,Yes,62153
6820,Wesley,Miller,54,Female,Nicholasanderson@Example.Com,243.360.6999X500,24652 Jesus Squares,East Johnberg,Ontario,61452,Student,<$30K,Savings,2021-08-12,5620,13,2423,No,47,2,3,Never,Tfsa;Mortgage,No,Yes,321719,Yes,54775
6821,Paul,Jensen,39,Female,Rodneyjohnson@Example.Com,706.244.9951X585,03594 Johnson Haven Apt. 107,Thomastown,British Columbia,15288,Unemployed,$30K–$60K,Joint,2017-03-19,2083,11,33171,No,16,3,1,Weekly,Tfsa,No,No,0,Yes,33610
6822,Christopher,Herring,30,Female,Johnwright@Example.Net,8324900340,312 Bennett Squares Apt. 832,Jonesstad,Ontario,93826,Unemployed,$30K–$60K,Chequing,2021-11-22,6151,45,67263,No,42,3,3,Weekly,Tfsa,No,Yes,188031,Yes,56537
6823,Hayley,Garrett,29,Other,Melinda82@Example.Net,885-360-5820,689 Johnson Roads Apt. 828,Port Alisha,British Columbia,26033,Unemployed,$60K–$100K,Savings,2015-06-01,3778,52,99257,No,59,0,2,Never,Credit Card,No,No,0,Yes,32033
6824,Briana,Clayton,34,Male,Angela83@Example.Com,7318221175,089 Clayton Square,West Stacychester,Ontario,98645,Retired,$60K–$100K,Chequing,2024-07-07,783,59,16641,No,72,5,0,Weekly,Credit Card;Tfsa,Yes,Yes,374121,No,0
6825,John,Lewis,80,Other,Mallen@Example.Com,001-530-935-6859X671,42322 Brandt Passage Suite 980,New Jeffrey,British Columbia,73516,Employed,>$100K,Chequing,2019-01-25,6613,45,33524,Yes,47,3,1,Never,Credit Card;Tfsa;Mortgage,No,No,0,Yes,6177
6826,Michael,Reyes,25,Female,Rcox@Example.Net,001-917-410-8495X111,745 James Court,Ramirezchester,British Columbia,41066,Employed,$60K–$100K,Business,2019-03-16,2271,8,83471,No,47,3,2,Daily,Mortgage;Tfsa;Rrsp;Credit Card,Yes,Yes,216710,No,0
6827,Jessica,Chapman,67,Male,Alyssa98@Example.Org,389.630.3269X53234,8252 Davis Estate,Meganview,Manitoba,8090,Student,<$30K,Chequing,2024-02-20,3681,90,1350,Yes,61,4,3,Weekly,Mortgage,No,Yes,372252,Yes,55093
6828,Albert,Jacobs,36,Other,Jameswarner@Example.Org,687-792-3567,687 Porter Spring Suite 497,North Kevin,British Columbia,48202,Student,<$30K,Savings,2015-12-28,7284,69,28192,Yes,64,0,3,Daily,Credit Card;Tfsa;Rrsp;Mortgage,No,No,0,No,0
6829,Jennifer,Brown,29,Male,Jameswilliams@Example.Org,602-690-6169,462 Walker Via Suite 005,Katherineview,British Columbia,15706,Student,$30K–$60K,Chequing,2021-07-28,7054,93,12786,Yes,9,1,3,Never,Credit Card;Rrsp;Tfsa;Mortgage,No,Yes,59494,Yes,91979
6830,John,Oneal,50,Female,Burnettscott@Example.Com,(569)301-6380,156 Burton Shoal Suite 145,New Kylemouth,Quebec,18803,Employed,$60K–$100K,Savings,2022-05-23,5996,54,36496,Yes,75,1,0,Weekly,Mortgage;Credit Card;Tfsa,No,Yes,323440,No,0
6831,John,Moreno,77,Female,Harriscassandra@Example.Com,+1-554-804-7523X71316,51857 Ashley Junctions,Port Bonnieview,Quebec,79585,Retired,>$100K,Savings,2017-04-12,4358,76,80269,No,44,5,3,Rarely,Credit Card,No,Yes,338735,No,0
6832,Jason,Fitzpatrick,69,Other,Bishopmichael@Example.Net,690-648-7968X0812,94057 Laura Lakes,Port Jeffrey,Quebec,34795,Retired,$60K–$100K,Joint,2023-08-21,1162,15,83449,No,85,4,0,Never,Mortgage;Rrsp;Tfsa;Credit Card,Yes,Yes,150092,Yes,8634
6833,Vincent,Jones,26,Other,Nwoods@Example.Org,940.746.4946X957,87891 Green Shoal Apt. 862,Solisfort,Ontario,99468,Employed,>$100K,Joint,2020-08-23,8770,54,20546,Yes,52,4,0,Rarely,Credit Card;Tfsa,No,No,0,Yes,85653
6834,Todd,King,30,Other,Hollyphillips@Example.Org,(774)474-3904,46137 Lee Path Suite 279,New Tonyfurt,Manitoba,93205,Student,>$100K,Joint,2023-12-16,3372,12,48955,Yes,87,4,3,Never,Credit Card;Rrsp;Tfsa,Yes,Yes,167239,No,0
6835,Melanie,Edwards,28,Other,Amandakline@Example.Org,613-337-3083,960 Ryan Vista Apt. 930,Thomasport,Prince Edward Island,81371,Employed,<$30K,Savings,2016-01-27,8648,36,63307,Yes,5,4,3,Daily,Mortgage;Credit Card;Tfsa;Rrsp,Yes,No,0,No,0
6836,Donald,Fischer,55,Male,Brian77@Example.Net,974-325-8743,94627 Vincent Row Apt. 074,New Susan,Ontario,84655,Retired,>$100K,Joint,2021-08-02,8214,47,94152,Yes,11,5,3,Rarely,Mortgage,No,Yes,154643,Yes,76666
6837,Steven,Bauer,34,Male,Christopherperez@Example.Com,405-822-9689,21193 Gregory Port Suite 550,North Melissafort,Ontario,45240,Unemployed,$30K–$60K,Chequing,2019-07-14,7588,15,86759,Yes,76,0,0,Daily,Tfsa;Credit Card,Yes,No,0,Yes,93344
6838,Philip,Wood,47,Other,Eric21@Example.Org,542-694-3871X5619,7171 Alison Ridges Suite 384,Robertside,Ontario,37116,Employed,$60K–$100K,Chequing,2024-04-21,1160,10,5085,No,73,5,3,Weekly,Tfsa,No,Yes,395507,Yes,27596
6839,Patricia,Green,44,Female,Katieadkins@Example.Org,3599975914,54463 Dennis Pass,East Brandon,Ontario,81901,Retired,>$100K,Chequing,2018-11-27,6629,22,68063,Yes,64,0,3,Daily,Mortgage;Credit Card,No,Yes,309498,Yes,71178
6840,Kristin,Riddle,45,Male,Brownbryan@Example.Com,+1-456-961-6927,5412 Fowler Tunnel,North Andrew,Ontario,29173,Employed,<$30K,Chequing,2016-11-15,4267,88,87303,Yes,57,0,1,Weekly,Tfsa;Mortgage,No,No,0,No,0
6841,Joseph,Anderson,19,Other,Wramirez@Example.Net,+1-243-477-6002,533 Martinez Gardens,West Donnaport,British Columbia,11081,Student,<$30K,Chequing,2020-10-12,5739,41,40591,No,0,3,1,Never,Tfsa;Rrsp;Mortgage;Credit Card,Yes,Yes,433655,Yes,45329
6842,Jennifer,Johnson,44,Other,Tcampbell@Example.Net,882.467.1242X8323,3990 Gardner Curve,Helentown,Quebec,81408,Student,$30K–$60K,Chequing,2025-05-19,2020,83,83587,No,2,3,2,Daily,Mortgage;Credit Card;Tfsa,No,Yes,456383,Yes,53146
6843,Daniel,Pearson,67,Male,Tammyperez@Example.Net,+1-929-674-1104X32338,50570 Thompson Court Apt. 555,Watkinsshire,New Brunswick,29868,Retired,<$30K,Savings,2023-04-18,2613,45,72677,No,42,0,3,Never,Rrsp;Mortgage;Credit Card;Tfsa,Yes,No,0,No,0
6844,Amanda,Cole,40,Female,Marnold@Example.Net,979-557-9328X03352,547 Wang Causeway,West Shawn,Ontario,54239,Unemployed,$60K–$100K,Savings,2023-02-19,9953,74,93645,No,1,3,3,Daily,Tfsa;Rrsp;Mortgage;Credit Card,No,No,0,Yes,74204
6845,Christie,Williams,62,Other,Chambersmichael@Example.Net,(619)749-3921,9732 Fernando Estate Suite 335,New Nicholas,Ontario,82995,Unemployed,>$100K,Savings,2021-10-07,3431,87,75226,No,37,5,3,Never,Mortgage,Yes,No,0,Yes,50165
6846,Brooke,Richardson,40,Female,Stephanie76@Example.Net,808-761-3575X53788,25381 Walsh Tunnel,Port Regina,British Columbia,63491,Retired,$30K–$60K,Joint,2024-08-24,7813,95,65263,No,73,3,0,Never,Rrsp;Tfsa;Credit Card,No,Yes,137811,Yes,92503
6847,Levi,Zamora,19,Other,Brianlee@Example.Com,+1-332-223-2659X545,165 Lorraine Summit,Andersonshire,Saskatchewan,38464,Student,$30K–$60K,Chequing,2019-06-23,5807,61,57542,No,20,2,1,Daily,Mortgage;Rrsp,No,No,0,No,0
6848,Robert,Miller,56,Female,Newmandaniel@Example.Org,381.770.9927X049,924 Harold Island Apt. 299,Waltontown,Ontario,9748,Unemployed,$30K–$60K,Savings,2017-01-03,6084,64,33652,Yes,11,0,1,Daily,Tfsa,Yes,Yes,132815,No,0
6849,Donald,Edwards,54,Female,Dmata@Example.Org,561-601-0589X8710,3951 Mitchell Creek Apt. 006,Patriciaview,Ontario,97326,Student,>$100K,Chequing,2016-05-05,1777,99,60164,No,80,1,1,Never,Tfsa,No,No,0,Yes,90602
6850,Leslie,Ramirez,32,Other,Carriehudson@Example.Org,398.298.6763,7657 Kelsey Shoals Suite 329,Prestonfurt,Ontario,6562,Retired,>$100K,Joint,2024-05-07,9506,93,83470,No,24,5,0,Daily,Tfsa,No,No,0,Yes,87298
6851,Kevin,Johnson,26,Other,Carrrachel@Example.Com,482-922-4641X131,46704 Michael Divide,Shieldshaven,Ontario,66658,Student,<$30K,Savings,2023-04-22,8423,32,56272,No,73,5,0,Never,Tfsa;Mortgage;Rrsp,Yes,Yes,170113,No,0
6852,Deborah,Hernandez,21,Female,Orivers@Example.Org,(709)246-7019X66567,58075 Jessica Ridge Apt. 285,New Todd,Quebec,65258,Employed,$30K–$60K,Chequing,2018-08-31,1162,13,2124,No,49,2,0,Never,Credit Card,No,No,0,No,0
6853,William,Hanson,47,Male,Zacharyhardy@Example.Net,770.393.3057,596 Page Expressway Apt. 900,Port Christopher,Ontario,35518,Unemployed,<$30K,Savings,2016-07-01,5799,10,48105,Yes,36,3,3,Weekly,Rrsp;Mortgage;Credit Card;Tfsa,Yes,No,0,Yes,53710
6854,Christopher,Blair,76,Female,Scottsteven@Example.Net,807.495.7186,6381 Hurley Way Suite 556,Emilyland,British Columbia,77230,Employed,>$100K,Chequing,2020-07-19,1699,60,95927,Yes,26,4,1,Never,Mortgage;Rrsp;Credit Card,No,No,0,No,0
6855,Sheila,Brown,36,Male,Krice@Example.Net,+1-288-449-0886X9552,5949 Henry Branch Suite 933,Robinton,Alberta,91899,Student,<$30K,Savings,2020-03-27,1862,40,51876,No,92,4,0,Never,Credit Card;Tfsa;Rrsp;Mortgage,Yes,No,0,Yes,30976
6856,James,Hart,28,Male,Strongsuzanne@Example.Net,248.557.5565,940 Linda Squares Apt. 282,Grantberg,Quebec,94644,Employed,>$100K,Chequing,2021-01-08,4583,47,71388,No,65,0,3,Daily,Credit Card;Mortgage,Yes,No,0,No,0
6857,Tyler,Young,59,Female,Carolynhernandez@Example.Org,368-410-1678X775,0545 Roberts Landing Suite 292,South Angelaburgh,Quebec,22887,Retired,>$100K,Chequing,2018-01-15,7406,41,2596,No,85,5,1,Never,Rrsp,No,No,0,Yes,68010
6858,Gwendolyn,Sims,51,Other,Heathtimothy@Example.Net,243-772-4086X89783,040 Reese Prairie Apt. 833,Smithview,Ontario,13339,Student,>$100K,Business,2024-06-30,9480,26,52625,Yes,79,5,2,Daily,Mortgage;Credit Card;Rrsp,No,Yes,492981,Yes,96202
6859,Kathryn,Jackson,50,Male,Dylangolden@Example.Net,(502)803-9782X74590,40190 Arroyo Ramp Suite 011,East Mandyside,British Columbia,61357,Retired,$60K–$100K,Chequing,2015-09-02,4587,64,97501,No,97,0,0,Weekly,Mortgage;Tfsa;Credit Card;Rrsp,No,No,0,Yes,63150
6860,Becky,Carpenter,53,Other,Austinburns@Example.Org,591.606.5760X9672,33770 Daniel Fork Apt. 243,East Rachel,Ontario,74827,Employed,<$30K,Savings,2023-09-09,8347,17,99151,Yes,37,2,3,Rarely,Tfsa,Yes,Yes,149419,Yes,6130
6861,Lori,Johnson,24,Female,Jennifergross@Example.Com,+1-208-628-0317X3357,40470 Ashley Overpass Apt. 792,Ginaport,Alberta,3023,Retired,$60K–$100K,Chequing,2023-08-14,9154,90,11270,Yes,50,1,3,Never,Credit Card;Rrsp;Mortgage;Tfsa,No,No,0,No,0
6862,Donald,Leach,45,Other,Laura26@Example.Net,+1-512-307-4137X29042,91534 Julie Brook,East Jennifer,Ontario,12042,Unemployed,<$30K,Chequing,2020-08-15,8797,71,84664,No,52,4,2,Never,Credit Card;Rrsp;Mortgage;Tfsa,No,No,0,Yes,56365
6863,Rodney,Taylor,21,Other,Cwilson@Example.Net,573-350-2017X95957,27095 Rachel Hollow,Ramirezmouth,Ontario,65740,Employed,$30K–$60K,Joint,2024-03-26,7742,45,13991,Yes,35,5,1,Daily,Tfsa;Credit Card;Rrsp;Mortgage,No,Yes,23072,No,0
6864,Michael,Mills,25,Male,Xhudson@Example.Net,001-706-216-0085X3193,4837 Clay Mountain,Brooksmouth,Saskatchewan,53419,Student,$60K–$100K,Chequing,2019-08-19,8912,36,64472,Yes,21,5,2,Never,Credit Card,No,Yes,267011,Yes,29171
6865,Hannah,Williams,78,Female,Campbellangela@Example.Net,001-522-362-2646X30119,04283 Miles Path,Paulbury,British Columbia,92290,Retired,<$30K,Joint,2018-06-02,8205,61,12797,Yes,60,3,3,Never,Credit Card,Yes,Yes,431756,Yes,14174
6866,John,Lewis,40,Female,Zjones@Example.Org,001-694-298-1106X409,675 Robert Estate Apt. 575,North Erictown,Quebec,15574,Student,>$100K,Chequing,2018-09-04,2663,36,15423,No,71,5,1,Weekly,Mortgage;Rrsp;Tfsa;Credit Card,Yes,No,0,No,0
6867,Tabitha,Bond,49,Other,Hernandezcraig@Example.Com,001-639-809-5971X4979,50877 Young Loop,Robertmouth,Ontario,92592,Student,$60K–$100K,Chequing,2021-02-26,1336,72,15711,Yes,38,0,2,Never,Rrsp;Mortgage;Tfsa;Credit Card,Yes,No,0,Yes,14731
6868,David,Campbell,39,Male,Patrick49@Example.Net,980.641.9042,5964 Gray Court,Taylorland,Ontario,4755,Retired,$60K–$100K,Savings,2025-03-01,5241,59,21625,Yes,8,5,0,Never,Rrsp;Tfsa;Mortgage;Credit Card,No,No,0,Yes,66392
6869,Kathleen,Robinson,33,Male,Thomastaylor@Example.Org,(466)997-4995,56148 Mckinney Villages,Karenfort,Ontario,89440,Retired,$30K–$60K,Joint,2025-02-09,5860,66,5716,Yes,30,0,2,Weekly,Rrsp,No,Yes,372968,No,0
6870,Brittany,Rivera,61,Other,Ochoarandall@Example.Com,750.552.4153X075,5834 Tara Branch Apt. 216,Josephfurt,Ontario,89017,Employed,<$30K,Savings,2021-07-06,4798,90,87411,No,94,1,0,Never,Tfsa,No,No,0,No,0
6871,Caleb,Ortiz,29,Other,Qbriggs@Example.Org,+1-602-788-1785X3072,1837 Andrew Causeway Suite 573,West Cassie,British Columbia,60783,Employed,<$30K,Joint,2018-05-15,7376,74,74160,No,32,1,3,Never,Mortgage;Credit Card;Rrsp,Yes,No,0,Yes,71191
6872,Nicole,Martin,37,Female,Gabriel47@Example.Com,544.321.6660X964,605 Lawrence Rapids,Smithside,Alberta,29372,Unemployed,<$30K,Chequing,2016-01-29,8995,89,48951,Yes,63,1,0,Weekly,Tfsa;Rrsp;Mortgage,Yes,No,0,No,0
6873,Blake,Swanson,62,Other,Beth55@Example.Net,460.987.8675X36285,029 Holt Stravenue Apt. 577,West Kathy,Ontario,11838,Employed,<$30K,Savings,2021-09-01,4433,12,4647,No,36,0,2,Rarely,Tfsa;Mortgage,Yes,No,0,Yes,10438
6874,Laura,Davis,46,Male,Eric33@Example.Net,001-507-717-9054X1885,121 Timothy Course Apt. 144,Sandersborough,Alberta,53504,Student,<$30K,Chequing,2024-04-12,2398,99,93276,No,41,1,3,Rarely,Mortgage;Tfsa;Credit Card,No,No,0,No,0
6875,Pamela,Henderson,41,Other,Staceyhunter@Example.Net,526-683-1887,600 Ryan Way Apt. 074,East Annamouth,Quebec,19599,Student,>$100K,Chequing,2023-12-12,8156,49,21604,No,67,5,0,Daily,Mortgage,Yes,Yes,85962,No,0
